CODIGO;CUENTA;SALDO ANTERIOR;DEBITO;CREDITO;SALDO FINAL
240790;Otros recursos a favor de terceros;-39360,000;0,000;98280,000;-137640,000
240790004;RECAUDOS PARA IMPUESTOS DEPARTAMENTALES SPGR;-39360,000;0,000;98280,000;-137640,000
2424;DESCUENTOS DE NÓMINA;-8880410,030;12069262,000;8740552,000;-5551700,030
242401;Aportes a fondos pensionales;-1360628,000;2721256,000;1360628,000;0,000
242401001;APORTES A FONDOS PENSIONALES;-1360628,000;2721256,000;1360628,000;0,000
242402;Aportes a seguridad social en salud;-1320028,000;2640056,000;1320028,000;0,000
242402001;APORTES A SEGURIDAD SOCIAL EN SALUD;-1320028,000;2640056,000;1320028,000;0,000
242405;Cooperativas;0,000;0,000;295406,000;-295406,000
242405001;COOPERATIVAS;0,000;0,000;295406,000;-295406,000
242407;Libranzas;-6199754,030;6707950,000;5598767,000;-5090571,030
242407001;LIBRANZAS;-6199754,030;6707950,000;5598767,000;-5090571,030
242412;Seguros;0,000;0,000;165723,000;-165723,000
242412001;SEGUROS;0,000;0,000;165723,000;-165723,000
2430;SUBSIDIOS ASIGNADOS;0,000;42453895,000;42453895,000;0,000
243012;Servicio de acueducto;0,000;14221665,000;14221665,000;0,000
243012001;SERVICIO DE ACUEDUCTO;0,000;14221665,000;14221665,000;0,000
243013;Servicio de alcantarillado;0,000;5800830,000;5800830,000;0,000
243013001;SERVICIO DE ALCANTARILLADO;0,000;5800830,000;5800830,000;0,000
243014;Servicio de aseo;0,000;22431400,000;22431400,000;0,000
243014001;SERVICIO DE ASEO;0,000;22431400,000;22431400,000;0,000
2436;RETENCIÓN EN LA FUENTE E IMPUESTO DE TIMBRE;-3493430,000;3493431,000;3015646,000;-3015645,000
243603;Honorarios;-1909174,000;1909244,000;1354622,000;-1354552,000
243603001;HONORARIOS DEL 10;-360000,000;360000,000;360000,000;-360000,000
243603002;HONORARIOS DEL 11;-1549174,000;1549244,000;994622,000;-994552,000
243605;Servicios;-514725,000;514726,000;499056,000;-499055,000
243605001;SERVICIOS GENERALES DECLARANTES 4;-146674,000;146675,000;499056,000;-499055,000
243605003;SERVICIOS DE TRANSPORTE DE CARGA;-305026,000;305026,000;0,000;0,000
243605004;GENERALES DEL 2 5;-63025,000;63025,000;0,000;0,000
243608;Compras;-334644,000;334574,000;419850,000;-419920,000
243608002;COMPRAS GENERALES DECLARANTES 25;-334574,000;334574,000;419850,000;-419850,000
243608003;COMPRAS GENERALES NO DECLARANTES 35;-70,000;0,000;0,000;-70,000
243625;Impuesto a las ventas retenido;-734887,000;734887,000;742118,000;-742118,000
243625001;IMPUESTO A LAS VENTAS RETENIDO PENDIENTE DE CONSIGNAR;-734887,000;734887,000;742118,000;-742118,000
2490;OTRAS CUENTAS POR PAGAR;-323047075,000;51967450,000;50314050,000;-321393675,000
249028;Seguros;0,000;25074220,000;25074220,000;0,000
249028001;SEGUROS DE VIDA;0,000;4640000,000;4640000,000;0,000
249028002;SEGUROS DE BIENES;0,000;19578484,000;19578484,000;0,000
249028003;POLIZAS DE MANEJO;0,000;855736,000;855736,000;0,000
249034;Aportes a escuelas industriales, institutos técnicos y ESAP;-496600,000;993200,000;496600,000;0,000
249034001;APORTES A ESCUELAS INDUSTRIALES INSTITUTOS TÉCNICOS Y ESAP;-496600,000;993200,000;496600,000;0,000
249040;Saldos a favor de beneficiarios;-980077,000;0,000;0,000;-980077,000
249040001;SALDOS A FAVOR DE BENEFICIARIOS;-980077,000;0,000;0,000;-980077,000
249045;Multas y sanciones;-320409898,000;3122000,000;3122000,000;-320409898,000
249045001;MULTAS Y SANCIONES;-320409898,000;3122000,000;3122000,000;-320409898,000
249050;Aportes al ICBF y SENA;-1160500,000;2313600,000;1156800,000;-3700,000
249050001;APORTES AL ICBF Y SENA;-1160500,000;2313600,000;1156800,000;-3700,000
249051;Servicios públicos;0,000;1964430,000;1964430,000;0,000
249051001;SERVICIOS PÚBLICOS;0,000;1964430,000;1964430,000;0,000
249054;Honorarios;0,000;18500000,000;18500000,000;0,000
249054001;HONORARIOS;0,000;18500000,000;18500000,000;0,000
25;BENEFICIOS A LOS EMPLEADOS;-1395499705,167;63647620,000;66258187,000;-1398110272,167
2511;BENEFICIOS A LOS EMPLEADOS A CORTO PLAZO;-105038890,167;63647620,000;66258187,000;-107649457,167
251101;Nómina por pagar;-0,517;33000716,000;33000716,000;-0,517
251101001;NÓMINA POR PAGAR 888 NICSP;-0,517;33000716,000;33000716,000;-0,517
251102;Cesantías;-39309206,650;0,000;2957215,000;-42266421,650
251102001;CESANTÍAS;-39309206,650;0,000;2957215,000;-42266421,650
251103;Intereses sobre cesantías;-1109924,300;0,000;29572,000;-1139496,300
251103001;INTERESES SOBRE CESANTÍAS;-1109924,300;0,000;29572,000;-1139496,300
251104;Vacaciones;-10243303,000;0,000;1463329,000;-11706632,000
251104001;VACACIONES;-10243303,000;0,000;1463329,000;-11706632,000
251105;Prima de vacaciones;-10243303,000;0,000;1463329,000;-11706632,000
251105001;PRIMA DE VACACIONES;-10243303,000;0,000;1463329,000;-11706632,000
251106;Prima de servicios;-10243303,000;0,000;1463329,000;-11706632,000
251106001;PRIMA DE SERVICIOS;-10243303,000;0,000;1463329,000;-11706632,000
251107;Prima de navidad;-20557740,000;0,000;2936820,000;-23494560,000
251107001;PRIMA DE NAVIDAD;-20557740,000;0,000;2936820,000;-23494560,000
251109;Bonificaciones;-5071465,000;10810856,000;11368473,000;-5629082,000
251109001;BONIFICACIONES;-5071465,000;10810856,000;11368473,000;-5629082,000
251111;Aportes a riesgos laborales;-172900,000;517800,000;344900,000;0,000
251111001;APORTES A RIESGOS LABORALES;-172900,000;517800,000;344900,000;0,000
251113;Remuneración por servicios técnicos;0,000;1400000,000;1400000,000;0,000
251113001;REMUNERACIÓN POR SERVICIOS TÉCNICOS;0,000;1400000,000;1400000,000;0,000
251122;Aportes a fondos pensionales - empleador;-3960872,000;7921744,000;3960872,000;0,000
251122001;APORTES A FONDOS PENSIONALES - EMPLEADOR;-3960872,000;7921744,000;3960872,000;0,000
251123;Aportes a seguridad social en salud - empleador;-2806072,000;6600344,000;3794272,000;0,000
251123001;APORTES A SEGURIDAD SOCIAL EN SALUD - EMPLEADOR;-2806072,000;6600344,000;3794272,000;0,000
251124;Aportes a cajas de compensación familiar;-1320800,000;2641600,000;1320800,000;0,000
251124001;APORTES A CAJAS DE COMPENSACIÓN FAMILIAR;-1320800,000;2641600,000;1320800,000;0,000
251190;Otros beneficios a los empleados a corto plazo;-0,700;754560,000;754560,000;-0,700
251190001;OTROS BENEFICIOS A LOS EMPLEADOS A CORTO PLAZO;-0,700;754560,000;754560,000;-0,700
2514;BENEFICIOS POSEMPLEO - PENSIONES;-1290460815,000;0,000;0,000;-1290460815,000
251414;Cálculo actuarial de cuotas partes de pensiones;-1290460815,000;0,000;0,000;-1290460815,000
251414001;CÁLCULO ACTUARIAL DE CUOTAS PARTES DE PENSIONES;-1290460815,000;0,000;0,000;-1290460815,000
29;OTROS PASIVOS;-12858639,000;0,000;0,000;-12858639,000
2902;RECURSOS RECIBIDOS EN ADMINISTRACIÓN;-12858639,000;0,000;0,000;-12858639,000
290201;En administración;-12858639,000;0,000;0,000;-12858639,000
290201001;EN ADMINISTRACIÓN;-12858639,000;0,000;0,000;-12858639,000
3;PATRIMONIO;-25224949090,096;0,000;0,000;-25224949090,096
31;PATRIMONIO DE LAS ENTIDADES DE GOBIERNO;-25224949090,096;0,000;0,000;-25224949090,096
3105;CAPITAL FISCAL;-19135706232,230;0,000;0,000;-19135706232,230
310506;Capital Fiscal;-19135706232,230;0,000;0,000;-19135706232,230
310506001;CAPITAL FISCAL;-19135706232,230;0,000;0,000;-19135706232,230
3109;RESULTADOS DE EJERCICIOS ANTERIORES;-6776891074,770;0,000;0,000;-6776891074,770
310901;Utilidades o excedentes acumulados;-8326686127,540;0,000;0,000;-8326686127,540
310901001;EXCEDENTE ACUMULADO;-8326686127,540;0,000;0,000;-8326686127,540
310902;Pérdidas o déficits acumulados;1549795052,770;0,000;0,000;1549795052,770
310902001;DÉFICIT ACUMULADO;1549795052,770;0,000;0,000;1549795052,770
3110;RESULTADO DEL EJERCICIO;453899445,934;0,000;0,000;453899445,934
311001;Utilidad o excedente del ejercicio;469977344,727;0,000;0,000;469977344,727
311001001;EXCEDENTE DEL EJERCICIO;469977344,727;0,000;0,000;469977344,727
311002;Pérdida o déficit del ejercicio;-16077898,793;0,000;0,000;-16077898,793
311002001;DÉFICIT DEL EJERCICIO;-16077898,793;0,000;0,000;-16077898,793
3151;GANANCIAS O PÉRDIDAS POR PLANES DE BENEFICIOS A LOS EMPLEADOS;233748770,970;0,000;0,000;233748770,970
315101;Ganancias o pérdidas actuariales por planes de beneficios posempleo;233748770,970;0,000;0,000;233748770,970
315101001;GANANCIAS O PÉRDIDAS ACTUARIALES POR PLANES DE BENEFICIOS POSEMPLEO;233748770,970;0,000;0,000;233748770,970
4;INGRESOS;-6090711083,850;8126835,000;111381086,880;-6193965335,730
41;INGRESOS FISCALES;-1070396324,040;8126835,000;83952273,800;-1146221762,840
4105;IMPUESTOS;-944632941,000;0,000;76793076,800;-1021426017,800
410507;Impuesto predial unificado;-271803931,000;0,000;53299403,800;-325103334,800
410507001;IMPUESTO PREDIAL UNIFICADO;-258147130,000;0,000;53216271,800;-311363401,800
410507002;INTERESES IMPUESTO PREDIAL UNIFICADO;-13656801,000;0,000;83132,000;-13739933,000
410508;Impuesto de industria y comercio;-483814326,000;0,000;3016198,000;-486830524,000
410508001;IMPUESTO DE INDUSTRIA Y COMERCIO;-483716326,000;0,000;3016198,000;-486732524,000
410508002;INTERESES IMPUESTO DE INDUSTRIA Y COMERCIO;-98000,000;0,000;0,000;-98000,000
410519;Impuesto de delineación urbana, estudios y aprobación de planos;-2934379,000;0,000;625878,000;-3560257,000
410519001;IMPUESTO DE DELINEACIÓN URBANA ESTUDIOS Y APROBACIÓN DE PLANOS;-2934379,000;0,000;625878,000;-3560257,000
410521;Impuesto de avisos, tableros y vallas;-20312000,000;0,000;13000,000;-20325000,000
410521001;IMPUESTO DE AVISOS TABLEROS Y VALLAS;-20312000,000;0,000;13000,000;-20325000,000
410533;Impuesto sobre vehículos automotores;-2720320,000;0,000;592130,000;-3312450,000
410533001;IMPUESTO SOBRE VEHÍCULOS AUTOMOTORES;-2720320,000;0,000;592130,000;-3312450,000
410535;Sobretasa a la gasolina;-58882000,000;0,000;10594000,000;-69476000,000
410535001;SOBRETASA A LA GASOLINA;-58882000,000;0,000;10594000,000;-69476000,000
410545;Impuesto sobre el servicio de alumbrado público;-57864457,000;0,000;6939946,000;-64804403,000
410545001;IMPUESTO SOBRE EL SERVICIO DE ALUMBRADO PÚBLICO;-57864457,000;0,000;6939946,000;-64804403,000
410558;Impuesto a publicidad exterior visual;-58520,000;0,000;0,000;-58520,000
410558001;IMPUESTO A PUBLICIDAD EXTERIOR VISUAL;-58520,000;0,000;0,000;-58520,000
410560;Impuesto de transporte de hidrocarburos;-204805,000;0,000;0,000;-204805,000
410560001;IMPUESTO DE TRANSPORTE DE HIDROCARBUROS;-204805,000;0,000;0,000;-204805,000
410562;Sobretasa bomberil;-46038203,000;0,000;1712521,000;-47750724,000
410562001;SOBRETASA BOMBERIL;-45715296,000;0,000;1710598,000;-47425894,000
410562002;INTERESES SOBRETASA BOMBERIL;-322907,000;0,000;1923,000;-324830,000
4110;CONTRIBUCIONES, TASAS E INGRESOS NO TRIBUTARIOS;-178998907,540;0,000;7159197,000;-186158104,540
411002;Multas;-1080664,000;0,000;0,000;-1080664,000
411002003;MULTAS ESTABLECIAD COD NAL POLICIA;-1080664,000;0,000;0,000;-1080664,000
411027;Estampillas;-109033696,540;0,000;6593016,000;-115626712,540
411027001;ESTAMPILLAS PROTURISMO 9;-3897499,540;0,000;229103,000;-4126602,540
411027002;ESTAMPILLA PROCULTURA;-21723756,000;0,000;1272783,000;-22996539,000
411027003;ESTAMPILLA PROANCIANATO;-83412441,000;0,000;5091130,000;-88503571,000
411046;Licencias;-3047431,000;0,000;566181,000;-3613612,000
411046001;LICENCIAS;-3047431,000;0,000;566181,000;-3613612,000
411061;Contribuciones;-65837116,000;0,000;0,000;-65837116,000
411061002;CONTRIBUCIÓN FONDO DE SEGURIDAD;-65837116,000;0,000;0,000;-65837116,000
4195;DEVOLUCIONES Y DESCUENTOS (DB);53235524,500;8126835,000;0,000;61362359,500
419510;Impuesto predial unificado;45109647,670;8126833,000;0,000;53236480,670
419510001;IMPUESTO PREDIAL UNIFICADO;39628194,170;8126833,000;0,000;47755027,170
419510002;IMPUESTO PREDIAL UNIFICADO PRESCRIPCION;5481453,500;0,000;0,000;5481453,500
419511;Impuesto de industria y comercio;5950909,000;0,000;0,000;5950909,000
419511001;IMPUESTO DE INDUSTRIA Y COMERCIO;5950909,000;0,000;0,000;5950909,000
419518;Impuesto de avisos, tableros y vallas;784400,000;0,000;0,000;784400,000
419518001;IMPUESTO DE AVISOS TABLEROS Y VALLAS;784400,000;0,000;0,000;784400,000
419548;Sobretasa bomberil;1390567,830;2,000;0,000;1390569,830
419548001;SOBRETASA BOMBERIL;1348427,830;2,000;0,000;1348429,830
419548002;SOBRETASA BOMBERIL PRESCRIPCION;42140,000;0,000;0,000;42140,000
44;TRANSFERENCIAS Y SUBVENCIONES;-4993555594,960;0,000;24123094,000;-5017678688,960
4408;SISTEMA GENERAL DE PARTICIPACIONES;-2740573770,200;0,000;22730892,000;-2763304662,200
440817;Participación para salud;-1004767552,000;0,000;22730892,000;-1027498444,000
440817001;PARTICIPACIÓN PARA SALUD;322195882,800;0,000;22730892,000;299464990,800
440817002;PARTICIPACIÓN PARA SALUD SSF;-1326963434,800;0,000;0,000;-1326963434,800
440818;Participación para educación;-184030860,000;0,000;0,000;-184030860,000
440818001;PARTICIPACIÓN PARA EDUCACIÓN;-71716256,800;0,000;0,000;-71716256,800
440818002;PARTICIPACIÓN PARA EDUCACIÓN SSF;-112314603,200;0,000;0,000;-112314603,200
440819;Participación para propósito general;-1262420158,200;0,000;0,000;-1262420158,200
440819001;PARTICIPACIÓN PARA PROPÓSITO GENERAL DEPORTES;175707965,000;0,000;0,000;175707965,000
440819002;PARTICIPACIÓN PARA PROPÓSITO GENERAL CULTURA;-28219477,800;0,000;0,000;-28219477,800
440819003;PARTICIPACIÓN PARA PROPÓSITO GENERAL LIBRE INVERSION;-790091924,800;0,000;0,000;-790091924,800
440819004;PARTICIPACIÓN PARA PROPÓSITO GENERAL LIBRE DESTINACION;-619816720,600;0,000;0,000;-619816720,600
440821;Programas de alimentación escolar;-20619149,000;0,000;0,000;-20619149,000
440821001;PROGRAMAS DE ALIMENTACIÓN ESCOLAR;-20619149,000;0,000;0,000;-20619149,000
440824;Participación para agua potable y saneamiento básico;-268736051,000;0,000;0,000;-268736051,000
440824001;PARTICIPACIÓN PARA AGUA POTABLE Y SANEAMIENTO BÁSICO;-268736051,000;0,000;0,000;-268736051,000
4413;SISTEMA GENERAL DE REGALÍAS;-193087768,000;0,000;0,000;-193087768,000
441304;Para proyectos de compensación regional;-162573081,000;0,000;0,000;-162573081,000
441304001;PARA PROYECTOS DE DESARROLLO REGIONAL COMPENSACIÓN;-162573081,000;0,000;0,000;-162573081,000
441305;Para ahorro pensional territorial;-30514687,000;0,000;0,000;-30514687,000
441305001;PARA AHORRO PENSIONAL TERRITORIAL;-30514687,000;0,000;0,000;-30514687,000
4421;SISTEMA GENERAL DE SEGURIDAD SOCIAL EN SALUD;-1296267450,510;0,000;0,000;-1296267450,510
442104;Recursos para la financiación del Sistema General de Seguridad Social en Salud;-1296267450,510;0,000;0,000;-1296267450,510
442104001;Recursos para la financiación del Sistema General de Seguridad Social en Salud ADRES;-1296267450,510;0,000;0,000;-1296267450,510
4428;OTRAS TRANSFERENCIAS;-763626606,250;0,000;1392202,000;-765018808,250
442802;Para proyectos de inversión;-618925159,000;0,000;0,000;-618925159,000
442802001;PARA PROYECTOS DE INVERSIÓN;-618925159,000;0,000;0,000;-618925159,000
442803;Para gastos de funcionamiento;-2086125,000;0,000;1051410,000;-3137535,000
442803001;PARA GASTOS DE FUNCIONAMIENTO;-2086125,000;0,000;1051410,000;-3137535,000
442804;Para programas de salud;-133330155,670;0,000;340792,000;-133670947,670
442804001;PARA PROGRAMAS DE SALUD DEPARTAMENTO;-116450630,670;0,000;0,000;-116450630,670
442804002;PARA PROGRAMAS DE SALUD ETESA;-3586884,000;0,000;0,000;-3586884,000
442804003;PARA PROGRAMAS DE SALUD COLJUEGOS;-13292641,000;0,000;340792,000;-13633433,000
442890;Otras transferencias;-9285166,580;0,000;0,000;-9285166,580
442890001;APORTE IDERMETA CIGARRILLOS;-9285166,580;0,000;0,000;-9285166,580
48;OTROS INGRESOS;-26759164,850;0,000;3305719,080;-30064883,930
4802;FINANCIEROS;-9989126,700;0,000;1487161,080;-11476287,780
480201;Intereses sobre depósitos en instituciones financieras;-9980751,700;0,000;1487161,080;-11467912,780
480201001;INTERESES SOBRE DEPÓSITOS EN INSTITUCIONES FINANCIERAS;-9980751,700;0,000;1487161,080;-11467912,780
480232;Rendimientos sobre recursos entregados en administración;-8375,000;0,000;0,000;-8375,000
480232001;RENDIMIENTOS SOBRE RECURSOS ENTREGADOS EN ADMINISTRACIÓN;-8375,000;0,000;0,000;-8375,000
4808;INGRESOS DIVERSOS;-16770038,150;0,000;1818558,000;-18588596,150
480817;Arrendamiento operativo;-16540036,000;0,000;1801035,000;-18341071,000
480817001;ARRENDAMIENTO OPERATIVO;-16540036,000;0,000;1801035,000;-18341071,000
480826;Recuperaciones;-230002,150;0,000;17523,000;-247525,150
480826001;RECUPERACIONES;-230002,150;0,000;17523,000;-247525,150
5;GASTOS;5329013105,790;346994425,860;148,000;5676007383,650
51;DE ADMINISTRACIÓN Y OPERACIÓN;562346075,470;115065466,000;0,000;677411541,470
5101;SUELDOS Y SALARIOS;259656470,000;44566132,000;0,000;304222602,000
510101;Sueldos;233855280,000;33000716,000;0,000;266855996,000
510101001;NOMINA POR PAGAR 888 NICSP;233855280,000;33000716,000;0,000;266855996,000
510119;Bonificaciones;20519270,000;10810856,000;0,000;31330126,000
510119001;BONIFICACIONES;20519270,000;10810856,000;0,000;31330126,000
510160;Subsidio de alimentación;5281920,000;754560,000;0,000;6036480,000
510160001;SUBSIDIO DE ALIMENTACIÓN;5281920,000;754560,000;0,000;6036480,000
5102;CONTRIBUCIONES IMPUTADAS;156549,280;0,000;0,000;156549,280
510290;Otras contribuciones imputadas;156549,280;0,000;0,000;156549,280
510290001;OTRAS CONTRIBUCIONES IMPUTADAS;156549,280;0,000;0,000;156549,280
5103;CONTRIBUCIONES EFECTIVAS;66053688,000;14060844,000;0,000;80114532,000
510301;Seguros de vida;0,000;4640000,000;0,000;4640000,000
510301001;SEGUROS DE VIDA;0,000;4640000,000;0,000;4640000,000
510302;Aportes a cajas de compensación familiar;9225800,000;1320800,000;0,000;10546600,000
510302001;APORTES A CAJAS DE COMPENSACIÓN FAMILIAR;9225800,000;1320800,000;0,000;10546600,000
510303;Cotizaciones a seguridad social en salud;26802194,000;3794272,000;0,000;30596466,000
510303001;COTIZACIONES A SEGURIDAD SOCIAL EN SALUD;26802194,000;3794272,000;0,000;30596466,000
510305;Cotizaciones a riesgos laborales;1957500,000;344900,000;0,000;2302400,000
510305001;COTIZACIONES A RIESGOS LABORALES;1957500,000;344900,000;0,000;2302400,000
510306;Cotizaciones a entidades administradoras del régimen de prima media;24107323,000;0,000;0,000;24107323,000
510306001;COTIZACIONES A ENTIDADES ADMINISTRADORAS DEL RÉGIMEN DE PRIMA MEDIA;24107323,000;0,000;0,000;24107323,000
510307;Cotizaciones a entidades administradoras del régimen de ahorro individual;3960871,000;3960872,000;0,000;7921743,000
510307001;COTIZACIONES A ENTIDADES ADMINISTRADORAS DEL RÉGIMEN DE AHORRO INDIVIDUAL;3960871,000;3960872,000;0,000;7921743,000
5104;APORTES SOBRE LA NÓMINA;11549100,000;1653400,000;0,000;13202500,000
510401;Aportes al ICBF;6922100,000;991000,000;0,000;7913100,000
510401001;APORTES AL ICBF;6922100,000;991000,000;0,000;7913100,000
510402;Aportes al SENA;1158200,000;165800,000;0,000;1324000,000
510402001;APORTES AL SENA;1158200,000;165800,000;0,000;1324000,000
510403;Aportes a la ESAP;1158200,000;165800,000;0,000;1324000,000
510403001;APORTES A LA ESAP;1158200,000;165800,000;0,000;1324000,000
510404;Aportes a escuelas industriales e institutos técnicos;2310600,000;330800,000;0,000;2641400,000
510404001;APORTES A ESCUELAS INDUSTRIALES E INSTITUTOS TÉCNICOS;2310600,000;330800,000;0,000;2641400,000
5107;PRESTACIONES SOCIALES;106274565,000;10871211,000;0,000;117145776,000
510701;Vacaciones;15433597,000;1463329,000;0,000;16896926,000
510701001;VACACIONES;15433597,000;1463329,000;0,000;16896926,000
510702;Cesantías;21016868,000;2957215,000;0,000;23974083,000
510702001;CESANTÍAS;21016868,000;2957215,000;0,000;23974083,000
510703;Intereses a las cesantías;3180724,000;29572,000;0,000;3210296,000
510703001;INTERESES A LAS CESANTÍAS;3180724,000;29572,000;0,000;3210296,000
510704;Prima de vacaciones;13047232,000;1463329,000;0,000;14510561,000
510704001;PRIMA DE VACACIONES;13047232,000;1463329,000;0,000;14510561,000
510705;Prima de navidad;20787629,000;2936820,000;0,000;23724449,000
510705001;PRIMA DE NAVIDAD;20787629,000;2936820,000;0,000;23724449,000
510706;Prima de servicios;25864643,000;1463329,000;0,000;27327972,000
510706001;PRIMA DE SERVICIOS;25864643,000;1463329,000;0,000;27327972,000
510707;Bonificación especial de recreación;3903319,000;557617,000;0,000;4460936,000
510707001;BONIFICACIÓN ESPECIAL DE RECREACIÓN;3903319,000;557617,000;0,000;4460936,000
510790;Otras primas;3040553,000;0,000;0,000;3040553,000
510790001;OTRAS PRIMAS;3040553,000;0,000;0,000;3040553,000
5108;GASTOS DE PERSONAL DIVERSOS;-10688459,000;1400000,000;0,000;-9288459,000
510801;Remuneración por servicios técnicos;16000000,000;1400000,000;0,000;17400000,000
510801001;REMUNERACIÓN POR SERVICIOS TÉCNICOS;16000000,000;1400000,000;0,000;17400000,000
510802;Honorarios;-34881570,000;0,000;0,000;-34881570,000
510802001;HONORARIOS;-34881570,000;0,000;0,000;-34881570,000
510810;Viáticos;8193111,000;0,000;0,000;8193111,000
510810001;VIÁTICOS;8193111,000;0,000;0,000;8193111,000
5111;GENERALES;129330430,190;42513879,000;0,000;171844309,190
511117;Servicios públicos;17664560,000;1964430,000;0,000;19628990,000
511117001;SERVICIOS PÚBLICOS;17664560,000;1964430,000;0,000;19628990,000
511123;Comunicaciones y transporte;3137669,190;402300,000;0,000;3539969,190
511123001;COMUNICACIONES Y TRANSPORTE;3137669,190;402300,000;0,000;3539969,190
511125;Seguros generales;0,000;20434220,000;0,000;20434220,000
511125001;SEGUROS GENERALES;0,000;20434220,000;0,000;20434220,000
511179;Honorarios;107581570,000;18500000,000;0,000;126081570,000
511179001;HONORARIOS;107581570,000;18500000,000;0,000;126081570,000
511190;Otros gastos generales;946631,000;1212929,000;0,000;2159560,000
511190001;OTROS GASTOS GENERALES;946631,000;1212929,000;0,000;2159560,000
5120;IMPUESTOS, CONTRIBUCIONES Y TASAS;13732,000;0,000;0,000;13732,000
512024;Gravamen a los movimientos financieros;13732,000;0,000;0,000;13732,000
512024001;GRAVAMEN A LOS MOVIMIENTOS FINANCIEROS;13732,000;0,000;0,000;13732,000
53;DETERIORO, DEPRECIACIONES, AMORTIZACIONES Y PROVISIONES;528261545,620;30771649,820;0,000;559033195,440
5360;DEPRECIACIÓN DE PROPIEDADES, PLANTA Y EQUIPO;150087146,680;9761960,990;0,000;159849107,670
536001;Edificaciones;32885622,360;1826979,020;0,000;34712601,380
536001001;EDIFICACIONES;32885622,360;1826979,020;0,000;34712601,380
536004;Maquinaria y equipo;1099125,060;1099125,060;0,000;2198250,120
536004001;MAQUINARIA Y EQUIPO;1099125,060;1099125,060;0,000;2198250,120
536006;Muebles, enseres y equipo de oficina;11272377,960;626243,220;0,000;11898621,180
536006001;MUEBLES ENSERES Y EQUIPO DE OFICINA;11272377,960;626243,220;0,000;11898621,180
536007;Equipos de comunicación y computación;30662886,060;1703493,670;0,000;32366379,730
536007001;EQUIPOS DE COMUNICACIÓN Y COMPUTACIÓN;30662886,060;1703493,670;0,000;32366379,730
536008;Equipos de transporte, tracción y elevación;74167135,240;4506120,020;0,000;78673255,260
536008001;EQUIPOS DE TRANSPORTE TRACCIÓN Y ELEVACIÓN;74167135,240;4506120,020;0,000;78673255,260
5364;DEPRECIACIÓN DE BIENES DE USO PÚBLICO;378174398,940;21009688,830;0,000;399184087,770
536401;Red carretera;60000000,120;3333333,340;0,000;63333333,460
536401001;RED CARRETERA;60000000,120;3333333,340;0,000;63333333,460
536402;Plazas públicas;5345429,940;296968,330;0,000;5642398,270
536402001;PLAZAS PÚBLICAS;5345429,940;296968,330;0,000;5642398,270
536403;Parques recreacionales;312640220,880;17368901,160;0,000;330009122,040
536403001;PARQUES RECREACIONALES;312640220,880;17368901,160;0,000;330009122,040
536490;Otros bienes de uso público;188748,000;10486,000;0,000;199234,000
536490001;OTROS BIENES DE USO PÚBLICO;188748,000;10486,000;0,000;199234,000
54;TRANSFERENCIAS Y SUBVENCIONES;160348195,000;30200000,000;0,000;190548195,000
5423;OTRAS TRANSFERENCIAS;160348195,000;30200000,000;0,000;190548195,000
542303;Para gastos de funcionamiento;160348195,000;30200000,000;0,000;190548195,000
542303001;PARA GASTOS DE FUNCIONAMIENTO;160186096,000;30200000,000;0,000;190386096,000
542303002;Para funcionamiento según decreto 1284 de 2017 Artículo 22841 ;162099,000;0,000;0,000;162099,000
55;GASTO PÚBLICO SOCIAL;4052437183,800;165225559,000;0,000;4217662742,800
5501;EDUCACIÓN;54189815,000;5715840,000;0,000;59905655,000
550106;Asignación de bienes y servicios;54189815,000;5715840,000;0,000;59905655,000
550106001;ASIGNACIÓN DE BIENES Y SERVICIOS;54189815,000;5715840,000;0,000;59905655,000
5502;SALUD;2083597883,930;7000000,000;0,000;2090597883,930
550206;Asignación de bienes y servicios;2083597883,930;7000000,000;0,000;2090597883,930
550206001;ASIGNACIÓN DE BIENES Y SERVICIOS;2083597883,930;7000000,000;0,000;2090597883,930
5505;RECREACIÓN Y DEPORTE;22400000,000;4200000,000;0,000;26600000,000
550506;Asignación de bienes y servicios;22400000,000;4200000,000;0,000;26600000,000
550506001;ASIGNACIÓN DE BIENES Y SERVICIOS;22400000,000;4200000,000;0,000;26600000,000
5506;CULTURA;14000000,000;2800000,000;0,000;16800000,000
550606;Asignación de bienes y servicios;14000000,000;2800000,000;0,000;16800000,000
550606001;ASIGNACIÓN DE BIENES Y SERVICIOS;14000000,000;2800000,000;0,000;16800000,000
5507;DESARROLLO COMUNITARIO Y BIENESTAR SOCIAL;1745023748,870;64608550,000;0,000;1809632298,870
550706;Asignación de bienes y servicios;1745023748,870;64608550,000;0,000;1809632298,870
550706001;ASIGNACIÓN DE BIENES Y SERVICIOS;1745023748,870;64608550,000;0,000;1809632298,870
5508;MEDIO AMBIENTE;9000000,000;1800000,000;0,000;10800000,000
550801;Actividades de conservación;9000000,000;1800000,000;0,000;10800000,000
550801001;ACTIVIDADES DE CONSERVACIÓN;9000000,000;1800000,000;0,000;10800000,000
5550;SUBSIDIOS ASIGNADOS;124225736,000;79101169,000;0,000;203326905,000
555009;Servicio de acueducto;37837669,000;32391754,000;0,000;70229423,000
555009001;SERVICIO DE ACUEDUCTO;37837669,000;32391754,000;0,000;70229423,000
555010;Servicio de alcantarillado;20465514,500;5800830,000;0,000;26266344,500
